a2a3
b8c6
h2h3
e7e6
d2d4
g8f6
b1d2
c6d4
e2e3
d4f5
b2b4
f6d5
e3e4
f5e3
g2g4
d5c3
d2f3
e3d1
a1b1
c3b1
h3h4
d1c3
a3a4
f8b4
h1h2
c3e4
f3d2
b1d2
c1a3
d2f3
e1d1
e4c3
d1c1
b4a3
