b1c3
g8h6
a2a3
h6g8
h2h3
e7e6
a3a4
f8e7
a4a5
e7f8
c3b5
f7f6
g1f3
f8c5
e2e4
c5f8
f1c4
d7d5
e4d5
b8c6
d5c6
d8d5
b5c7
e8e7
c4d5
h7h5
c6b7
g7g6
b7a8q
h5h4
a8c8
e7f7
c8e6
f7g7
e6f7
g7h6
f7f8
h6h5
f8g7
f6f5
g7h8
g8h6
d2d4
f5f4
c1f4
a7a6
f4h6
g6g5
h6g5
h5g6
c7a6
g6f5
g5h4
f5f4
a6c5
f4f5
h8h5
f5f4
h5e8
f4f5
d1d3
f5f4
c5e4
f4f5
e1g1
f5f4
a5a6
f4f5
a6a7
f5f4
a7a8q
f4f5
a8c6
f5f4
h4f6
f4f5
f3e5
f5f4
a1d1
f4f5
f1e1
f5f4
d3c4
f4f5
c4c5
f5f4
c5d6
f4f5
d6c5
f5f4
c5d6
f4f5
d6c5
