h2h3
g8f6
g2g3
f6d5
e2e4
d5f6
f1e2
f6e4
b2b4
b8c6
f2f4
e4g3
c1a3
g3h1
h3h4
e7e6
g1f3
c6b4
a3b4
f8b4
h4h5
h1g3
f4f5
d8f6
e2b5
f6a1
b5a4
e6f5
f3g5
a1d4
c2c3
d4g1
