b1a3
e7e6
a3b5
d7d5
g1f3
a7a6
b5c7
d8c7
f3g5
f7f6
g5f3
c8d7
h1g1
b8c6
g2g3
e6e5
f3h4
g7g5
h4f3
e5e4
f3g5
f6g5
f1g2
f8h6
b2b3
g8f6
c1b2
e8g8
b2a3
f8e8
a3c5
c7a5
b3b4
c6b4
c5b4
a5b4
a1b1
b4a5
b1b7
d7c6
b7b2
a8c8
d1b1
d5d4
g1f1
g5g4
b2b4
c6a4
b4d4
c8c2
e2e3
a5c5
d4a4
c2c1
b1c1
c5c1
e1e2
c1c5
f1b1
c5c2
a4b4
c2a2
b4b3
e8d8
b3b2
a2a3
e2f1
a3d3
f1g1
f6d7
g2f1
d3d5
f1a6
d7e5
a6e2
e5f3
e2f3
g4f3
b1c1
d5a5
c1d1
a5f5
g1h1
h6e3
d2d3
e3a7
b2a2
a7c5
a2b2
f5h3
d1g1
e4d3
b2b5
c5f2
b5g5
g8h8
g5h5
d3d2
h5h3
d2d1q
h3h7
h8h7
h2h3
d1g1
