f2f3
b8c6
d2d4
c6a5
g1h3
a8b8
h3g1
a5c6
b2b3
c6a5
c2c4
a5c4
b1c3
c4d6
e1f2
b8a8
c3d5
a8b8
d5b4
b8a8
f3f4
a8b8
g1h3
d6b5
g2g3
b5d6
h3g1
d6b5
b4c6
b7c6
d1d2
b8b6
c1a3
b5a3
d4d5
c6d5
h2h4
b6b3
a1d1
b3g3
d1a1
g3g1
d2c2
g1h1
c2c4
h1h4
c4b3
h4f4
f2g2
f4g4
g2h2
g4h4
b3h3
h4h3
f1h3
c8b7
h3f5
d8b8
f5e6
d7e6
h2h3
b8c8
h3g3
c8d8
a1g1
d8d7
g3h4
d7d8
g1g7
f8g7
h4h3
d8d7
e2e4
d5e4
h3g3
d7d3
g3f4
d3d5
f4g4
d5a2
g4g5
a2a1
g5g4
a1a2
g4g3
a2b2
g3g4
b2b3
g4h4
b3b5
h4h3
b5b3
h3g4
b3b5
g4h4
b5b3
h4h5
b3b4
h5g5
b4b5
g5g4
b5b3
g4h4
b3b5
h4g4
b5b3
g4g5
b3b4
g5g4
b4b5
g4h4
b5b3
h4g4
b3b5
