g1h3
b8c6
b1c3
d7d5
h3g5
e7e5
g5f3
e5e4
f3g1
g8f6
e2e3
f8d6
f1b5
c8d7
g1e2
e8g8
a1b1
a7a6
b5a4
d8e7
e1g1
e7e5
e2g3
b7b5
a4b3
b5b4
c3e2
c6a5
e2d4
c7c5
f2f4
e4f3
d4f3
e5e7
c2c3
a5b3
d1b3
d6g3
h2g3
d7b5
f1e1
b5d3
b1a1
a6a5
c3b4
c5c4
b3c3
a5b4
c3e5
f8e8
e5e7
e8e7
f3d4
a8a6
d4e2
d3e2
e1e2
f6e4
g3g4
e4c5
a2a4
c5b3
a1b1
a6a4
g1f2
b3c5
f2e1
c5d3
e1d1
b4b3
g4g5
a4a2
g2g3
e7e6
e2h2
e6g6
h2h5
g8h8
d1e2
a2a8
e2f3
h8g8
f3e2
d3e5
e2f2
a8a6
f2e2
e5d3
e2d1
a6a2
h5h2
g6g5
h2g2
g5h5
g2g1
h5h2
g1f1
h2g2
g3g4
g2g4
d1e2
g4h4
e2d1
g7g6
f1g1
h4h2
g1f1
h2g2
f1e1
d3e1
d1e1
g2h2
e1f1
g6g5
f1g1
h2h3
g1g2
g5g4
g2g1
h7h5
g1g2
h5h4
g2g1
h3f3
g1g2
h4h3
g2g1
g4g3
e3e4
f3f2
e4d5
f7f5
d5d6
h3h2
g1h1
f2f1
h1g2
h2h1q
g2g3
f1f3
