h2h3
e7e5
b2b3
d7d5
b1c3
d5d4
a2a4
d4c3
g2g3
f8b4
a1a3
c3d2
c1d2
b4a3
d2g5
d8g5
d1d6
g5c1
d6d1
a3b4
c2c3
b4c3
