g1h3
e7e5
e2e3
f8d6
b1a3
g8f6
h1g1
d6a3
f2f3
a3d6
g2g3
b7b6
c2c3
c8b7
h3g5
b8c6
e1e2
d8e7
a1b1
e8g8
d1a4
a8e8
f1h3
e8d8
a4c2
h7h6
g1g2
h6g5
a2a3
e5e4
b2b3
e4f3
e2f1
f3g2
f1g1
d6a3
c2b2
a3b2
h3d7
b2c1
e3e4
d8d7
h2h4
d7d2
e4e5
e7c5
g1h2
g2g1q
h2h3
g1h1
