d2d4
g8f6
e2e3
b8c6
g1f3
d7d5
f1d3
c8g4
d3b5
d8d7
e1g1
g4f3
d1f3
d7d6
c1d2
f6e4
f1d1
e7e5
f3f5
e5d4
e3d4
a7a6
d2f4
d6d7
f5d7
e8d7
b5a4
f8d6
f4d6
d7d6
c2c3
c6a5
f2f3
e4f6
b1d2
b7b5
a4b3
h8e8
b3c2
a5c4
d2c4
b5c4
d1e1
e8b8
b2b4
a6a5
a2a3
a5b4
a3b4
h7h6
a1a4
a8a4
c2a4
b8a8
e1a1
f6d7
a1a2
d7b6
a2a1
a8a4
a1c1
a4a3
h2h3
b6a4
c1e1
a4c3
e1e8
c3b5
e8b8
d6c6
b8e8
c4c3
e8e2
b5d4
e2e1
c3c2
g1f1
a3b3
b4b5
b3b5
f1f2
b5b1
e1g1
b1g1
f2g1
c2c1q
g1f2
c1d2
f2g3
d4f5
g3h2
f5e3
h2g3
g7g5
f3f4
d2g2
