b2b4
b8c6
a2a3
c6b4
d2d3
b4c6
c2c3
g8f6
c1g5
h8g8
e2e4
h7h6
d1b3
h6g5
b3f7
e8f7
h2h3
d7d5
a1a2
d5e4
f2f3
e4d3
f1d3
d8d3
g1e2
d3b1
e2c1
b1c1
e1e2
c1h1
a2d2
h1g2
e2d3
g2d2
d3d2
c8h3
d2e2
a8b8
e2d3
c6e5
d3e3
e5f3
e3d3
e7e5
d3c4
f8a3
c4b5
h3e6
b5a5
e6f5
a5b5
a3d6
c3c4
b8a8
b5a5
a8b8
a5b5
b8a8
c4c5
d6c5
b5c4
a8b8
c4b5
f6e4
b5c4
f3d4
c4d5
g8e8
d5c4
b8a8
c4d5
a8d8
d5c4
f7g8
c4d3
g5g4
d3e3
d4f3
e3e2
e4g3
