b1a3
e7e5
a3c4
b8c6
g1f3
e5e4
f3e5
c6e5
c4e5
d7d6
e5c4
d6d5
c4a5
c7c5
a5b7
c8b7
c2c3
d8c7
d1a4
b7c6
a4c2
g8f6
g2g3
f8d6
f1h3
e8g8
h3f5
g7g6
f5h3
c5c4
e1g1
c6b5
h3g2
f8e8
f1d1
a7a5
g2h3
a5a4
c2b1
f6d7
d1f1
d7c5
h3g2
d6e5
b1c2
b5d7
c2d1
d7c8
a1b1
c8f5
d1e1
h7h5
b1a1
h5h4
a1b1
h4h3
g2h1
f5g4
e1d1
c5d3
f1e1
d3e1
d1e1
c7d7
b1a1
a8b8
a2a3
b8b3
a1a2
e5d6
e1d1
d7f5
d1f1
f5h5
e2e3
g4e2
f1e1
e2d3
a2a1
d6e5
a1a2
h5g4
f2f3
e4f3
g1f2
d3e2
f2g1
g4f5
a2a1
e8e6
g1f2
e6f6
e1g1
f5g4
a1a2
g6g5
g1e1
e2d3
e1d1
g4e4
a2a1
g5g4
d1e1
d3e2
e1g1
e4c2
g1e1
e2d3
a1a2
c2b1
e1d1
b1a2
e3e4
e5d6
d1e1
d6c5
e1e3
c5e3
f2e3
f3f2
e4e5
f2f1q
e5f6
f1f6
h1d5
b3b7
d5c4
a2c4
b2b3
b7e7
