b1c3
b8c6
g1f3
g8f6
c3b5
e7e5
b5c7
d8c7
f3g5
h7h6
g5f7
e8f7
a1b1
d7d6
d2d4
e5d4
c1h6
h8h6
d1d3
c7a5
e1d1
a5a2
d1c1
a2d5
b1a1
f7g8
a1a7
a8a7
d3g3
a7a1
c1d2
f6e4
d2d3
a1d1
