g2g4
e7e5
g4g5
f8c5
b2b4
a7a6
a2a4
b7b6
h2h3
c7c6
b4b5
d7d6
f2f4
f7f6
a4a5
g7g6
e2e4
h7h6
b5c6
b6b5
h1h2
d6d5
c6c7
f6f5
d2d4
h6h5
d1d3
b5b4
d3b3
d5e4
f1b5
a6b5
b3a4
b5a4
h2h1
e5d4
e1f2
h5h4
h1h2
a4a3
c1d2
b4b3
c2c4
d4d3
f2g2
e4e3
a1a2
b3b2
b1a3
e3e2
d2e3
d3d2
a3b1
d2d1q
b1d2
b2b1q
a2a3
e2e1q
d2f3
b8d7
a3c3
g8e7
h2h1
d7b8
e3d4
b8d7
d4f2
d7b8
f3e1
b8d7
c3f3
d7b8
f3d3
b8d7
f2h4
d7b8
h4g3
b8d7
d3d6
d7b8
g1e2
b8d7
e1f3
d7b8
f3e5
b8d7
d6a6
d7b8
a6c6
b8d7
g3h4
d7b8
e5f7
b8d7
c6b6
d7b8
c7d8q
d1d8
b6d6
b8d7
e2c3
d7b8
f7d8
b8d7
a5a6
d7b8
d6f6
b8d7
d8c6
d7b8
h1b1
b8d7
c3d5
d7b8
b1e1
b8d7
e1e7
c5e7
h4g3
d7b8
c6d8
b8d7
g3h4
d7b8
f6f5
g6f5
d8c6
b8d7
g2h2
d7b8
c4c5
b8d7
d5f6
d7f6
c6b4
f6g8
h2h1
g8f6
h4f2
f6g8
f2d4
g8f6
g5g6
f6g8
h1g1
g8f6
g1h1
f6g8
d4g1
g8f6
a6a7
f6g8
g1e3
g8f6
b4c6
f6g8
c6b4
g8f6
b4a6
f6g8
a6b4
