g1f3
g8f6
b1c3
b8c6
d2d4
d7d5
c1f4
e7e6
d1d3
f8b4
a2a3
b4c3
d3c3
f6e4
c3b3
g7g5
f4e5
f7f6
e5g3
e4g3
h2g3
g5g4
f3d2
e6e5
d4e5
f6e5
e2e4
c6d4
b3d5
d8d5
e4d5
c8f5
c2c3
d4c2
e1d1
c2a1
f1b5
e8f7
h1e1
a7a6
e1e5
f5c2
d1c1
a6b5
e5e6
a8d8
e6e5
h8e8
e5e8
d8e8
c3c4
e8e1
