b1a3
a7a6
d2d4
a6a5
g2g3
a5a4
c2c4
b7b6
a1b1
b6b5
e2e4
b5b4
f1h3
b4b3
d1h5
c7c6
h5f3
c6c5
a3c2
a4a3
h3d7
