h2h3
h7h6
e2e3
b8c6
e3e4
a8b8
f2f4
a7a5
f1c4
e7e5
c2c3
h6h5
g2g3
h8h7
g3g4
d8f6
c4d3
f6d6
f4f5
f8e7
g1f3
b7b5
f5f6
g8f6
g4g5
g7g6
d1c2
f6e4
c3c4
h7h8
c4c5
e8f8
d3e4
h8h6
e4g6
h6h8
b2b4
e7g5
f3g1
a5b4
b1a3
h8g8
g6h5
g5d2
e1f2
b4b3
c5d6
f8e8
h5g4
g8g5
c2c4
c6a7
d6c7
e8f8
c7b8q
f8e8
b8d6
d2c3
d6e5
e8f8
e5f4
g5f5
c4d3
c8a6
f4f3
b3a2
f2e2
c3a1
d3e3
a1h8
g4h5
f5d5
h5g4
h8e5
g4h5
e5b8
h5g4
d7d6
g4d7
a2a1q
d7f5
a1b2
a3c2
d5e5
f5g4
e5h5
g4h5
b2a3
h5g4
a6c8
f3c6
a3a1
c6d5
a1c3
e3d4
a7c6
d5e4
c3a1
d4e3
a1e5
e4d4
b5b4
d4d6
f8g8
d6h6
e5e7
e3e6
e7d6
e6f5
c8d7
h6g5
g8f8
c2b4
d6g6
f5e4
c6e5
g5h4
d7e8
b4c2
f7f5
g4h5
f5f4
h5g4
e5c4
e4f3
c4b6
h4f2
e8f7
g4d7
g6c6
d7e6
f7g6
c2b4
c6e6
e2d1
e6g8
b4c2
b8c7
f3d5
g6h7
c2d4
f8g7
d4c2
b6a4
d5e4
c7d8
e4f3
d8a5
f3d5
h7c2
f2c2
a5d8
d5e4
g8h7
e4f3
h7h5
f3e2
a4b6
c1b2
g7h6
h3h4
h5e2
d1c1
e2h2
c2d2
b6c4
b2e5
c4e3
d2e3
h6h7
e3d4
h2c2
c1c2
h7h6
d4e3
d8c7
e5b2
c7b6
h4h5
f4e3
b2c1
b6a5
c2b3
a5b4
c1e3
h6h7
e3h6
b4e7
h6g5
e7f8
g1e2
f8h6
g5h4
h7h8
h4g3
h6e3
g3d6
e3h6
d6e5
h8g8
e5b2
h6g7
b2a1
g7f8
e2g3
f8d6
h5h6
d6c7
g3e4
c7g3
e4c3
g3b8
h6h7
g8g7
h7h8r
b8f4
c3d1
g7f7
h8h3
f7e7
b3a4
e7e8
h3f3
e8d8
f3f4
d8e7
a4a5
e7e8
a5a6
e8d8
a1e5
d8d7
e5c7
d7c6
h1h8
c6d5
h8h7
d5e6
c7d6
e6d6
h7h6
d6d7
a6a5
d7c7
h6h5
c7c8
a5a6
c8b8
a6b6
b8c8
f4f6
c8b8
f6c6
b8a8
b6c7
a8a7
c7c8
a7a8
c8c7
a8a7
c7c8
a7a8
c8c7
