b1c3
d7d5
g2g3
d5d4
a1b1
d4c3
f2f3
c3b2
g3g4
b2c1q
b1b5
d8d2
e1f2
c1d1
b5b7
d2e1
f2g2
e1f1
g2g3
c8b7
g1h3
d1e1
h3f2
f1f2
g3h3
f2g3
h2g3
e1h1
