b1c3
h7h5
d2d4
b8c6
c1f4
g7g5
f4g5
b7b6
g1f3
c6a5
e2e4
h8h6
g5h6
c7c5
h6f8
f7f5
f8g7
a5c4
f1c4
a7a6
c4g8
d7d5
g8d5
a8b8
e4f5
c5d4
f3d4
c8b7
d5b7
d8d6
b7a6
d6g6
f5g6
b6b5
c3b5
b8b5
a6b5
e8d8
d1h5
e7e6
d4e6
d8c8
a2a3
c8b8
a3a4
b8c8
b2b3
c8b8
a4a5
b8a8
b5f1
a8b8
h5h3
b8b7
c2c4
b7b8
e1c1
b8b7
g2g4
b7a6
f1d3
a6a7
g7b2
a7a6
h1g1
a6a5
e6c5
a5b4
h3e3
b4a5
e3e8
a5b4
e8b5
