h2h4
d7d5
b1a3
e7e5
b2b4
f8b4
e2e3
g8f6
f1a6
b7a6
c1b2
e8g8
b2e5
b4a3
e5c7
d8c7
g2g4
c8g4
d1g4
f6g4
e1f1
c7c2
h1h2
g4h2
f1e2
c2c4
e2e1
c4f1
