f2f4
b8c6
e2e3
h7h5
a2a3
a8b8
d2d4
b8a8
e1e2
a8b8
g2g3
b8a8
e2d2
c6e5
d4e5
e7e6
d2c3
g8f6
f1b5
f6d5
d1d5
