b1c3
c7c5
a1b1
b8a6
b1a1
h7h6
a1b1
b7b6
b1a1
e7e5
a1b1
f8e7
b1a1
d7d6
a1b1
d6d5
b1a1
e7d6
a1b1
c8h3
b1a1
b6b5
a1b1
a6c7
b1a1
c7e6
a1b1
d6f8
b1a1
d5d4
a1b1
d8d5
b1a1
e5e4
a1b1
f8e7
b1a1
d4d3
a1b1
a8b8
b1a1
d3c2
a1b1
e6d8
b1a1
h3f5
a1b1
h8h7
b1a1
f5d7
a1b1
d5g5
b1a1
g5d2
