g2g4
d7d6
c2c3
b8c6
e2e4
c6a5
d1e2
d8d7
a2a3
g7g6
d2d4
f7f6
f2f4
e8d8
e2c4
b7b5
e1f2
c8b7
f2e2
a8c8
c4c6
d8e8
c6d5
b7c6
e2f3
e7e5
d5c5
f8g7
c5d5
c8b8
a1a2
d7e7
g1e2
g6g5
h2h4
g8h6
e2g3
a5b3
a3a4
b5b4
d5f7
e7f7
c1d2
b3a1
a2a3
b4b3
f4g5
c6a4
g3e2
f7h5
f1g2
a4c6
e2g1
e5d4
f3f2
f6f5
a3a2
b8b4
d2c1
f5g4
g5g6
h5d5
a2a1
h8f8
f2g3
b4b5
c1d2
f8f3
g1f3
c6b7
d2g5
b5b4
g5e7
e8d7
g3h2
d5c6
a1a5
d7e6
a5c5
b4b5
b1a3
g7f8
h4h5
b7a6
f3h4
a6c8
h1b1
f8g7
c5e5
e6d7
g2f3
