b2b3
a7a6
a2a3
a6a5
e2e4
a5a4
f1e2
a4b3
c2c3
b3b2
g1f3
a8a5
e2c4
a5a4
d2d3
b8c6
c4b3
b2c1q
h1f1
c1c2
f1h1
c2d3
f3d2
d3c4
d1c1
c4a6
g2g3
a4a3
c1d1
a3a4
b3a4
a6e2
d1e2
c6b8
a4d1
b7b6
a1a3
b8a6
e2d3
a6c5
d3e3
c5b7
e4e5
b6b5
e3d3
b5b4
d3c4
g8h6
c3b4
f7f6
c4c3
f6f5
d1h5
h6f7
g3g4
f5f4
h1f1
b7d6
c3c5
f4f3
a3a1
d6e4
c5c4
e4f6
h2h3
f6g8
c4a6
c7c6
a6d3
d7d5
d3f5
d5d4
b1c3
g8f6
f5b1
d4c3
b1f5
c3c2
a1b1
c2c1q
b1c1
f6g8
f5d3
e7e6
d3c4
d8d5
c4c2
g7g5
c2e4
d5c5
f1g1
g8f6
e1f1
c5b4
e4f5
e8d8
c1b1
b4b5
d2c4
f8g7
g1h1
c8d7
b1b5
h8e8
f5b1
c6c5
b5c5
d7c8
c4a3
f6g8
b1e1
f7e5
c5b5
e5f7
b5f5
e8e7
e1c3
g7f6
c3c8
d8c8
h5f7
h7h5
h3h4
e7c7
f7e6
c8b8
h4g5
h5g4
f5f4
g8e7
g5g6
e7d5
f4d4
f6h8
d4b4
d5b6
e6f7
h8f6
f7e6
b8b7
h1h7
f6h8
b4a4
h8e5
a4c4
c7h7
e6f7
e5c7
c4g4
b6c8
g4b4
b7a8
b4c4
c7f4
c4c7
c8b6
c7c1
f4h6
f1g1
b6c4
c1e1
h7g7
e1e5
h6g5
a3b1
a8b8
e5c5
c4d6
b1c3
g5h6
f7g8
d6c8
g8f7
h6f4
c5c4
f4e5
f7d5
g7a7
d5f3
a7g7
c4d4
g7d7
d4d1
d7d2
f3e4
e5h8
f2f3
d2d3
c3b1
b8c7
b1d2
h8e5
d2f1
d3d4
e4c2
d4d5
g1g2
d5d6
d1e1
d6c6
e1e5
c8a7
f1d2
c6e6
d2b3
c7b7
e5f5
e6e8
b3a1
e8f8
c2a4
f8g8
a4e8
a7b5
f5g5
b5c7
g2h1
g8e8
g5b5
b7a7
a1c2
a7a8
b5c5
c7b5
c2d4
e8h8
h1g1
h8f8
d4c6
b5c7
c5h5
f8b8
c6e7
c7d5
h5g5
d5e7
g5f5
e7d5
f5f4
d5e7
f4b4
b8h8
b4e4
h8h6
e4g4
e7g8
g1g2
h6h4
g4g5
h4h8
g5h5
h8h7
g2h1
h7h6
h5h6
a8b8
h6h3
b8a8
g6g7
g8e7
h3h6
e7d5
h6h8
a8b7
h8e8
d5b6
e8e1
b6c4
e1g1
c4a5
f3f4
b7b8
g1g4
a5b3
f4f5
b3a1
g4g6
a1c2
g6g4
c2b4
g7g8q
b8a7
h1g1
b4d3
g4a4
a7b7
a4a3
d3e5
a3a4
e5f3
g1f1
b7b6
g8g7
f3d4
f1g1
b6c6
g7g4
d4e2
g1f1
e2d4
a4b4
d4e6
b4b5
e6g7
g4b4
g7e6
b4e4
c6d6
e4c2
e6c7
b5c5
d6e7
f1f2
e7f8
c2c4
c7a8
c5e5
a8c7
c4d3
c7b5
d3d4
f8f7
d4c4
f7f6
c4e2
f6f7
e2c4
f7f6
c4b3
b5d4
e5e6
d4e6
b3a4
e6c5
a4d7
c5d7
f2e2
f6f7
e2f1
d7f8
f1f2
f7f6
f2g3
f6g5
g3g2
g5g4
g2h1
g4g5
f5f6
g5g4
h1h2
f8h7
f6f7
h7f6
h2h1
g4h3
f7f8q
f6g4
f8c8
h3h4
c8f5
g4f6
f5e4
h4h3
e4e6
h3h4
e6e4
h4h3
h1g1
f6d5
e4c2
d5c3
c2b2
h3g3
b2b8
g3h4
b8f4
h4h5
f4c1
c3b1
c1e3
b1a3
e3c5
h5h6
g1h2
h6h7
c5b5
a3b5
