e2e4
c7c5
e4e5
d7d6
d1g4
b8a6
c2c3
a6c7
d2d3
g8h6
b1d2
h6g4
c3c4
g4e3
d2b1
h8g8
f1e2
g8h8
b2b4
c7e6
g2g3
e6c7
e2g4
d8d7
f2f3
c7d5
g1e2
f7f6
c1d2
f6f5
g4h5
