h2h3
e7e6
g2g3
e6e5
a2a4
e5e4
f2f4
e4e3
d2d3
c7c6
a1a3
b7b6
a3a2
d7d6
a2a1
d6d5
c1e3
d5d4
g1f3
d4e3
h3h4
b6b5
b2b4
c6c5
b1d2
c5c4
c2c3
f7f5
a1a2
e3d2
f3d2
a7a6
d1b3
c4b3
h4h5
b3a2
h1g1
a2a1q
d2b1
g8f6
e2e3
b5a4
d3d4
a4a3
f1d3
a3a2
g1f1
a2b1q
e1f2
f6g4
f2f3
b1f1
d3f1
a1f1
