a2a4
b8c6
g2g4
g8f6
g1f3
f6g4
a1a3
c6b4
h2h3
g4f2
e2e3
f2d1
h1g1
d1e3
f1a6
e3c2
e1d1
c2a3
a6b7
c8b7
f3e1
a3b1
g1g7
f8g7
e1d3
b7f3
d1e1
b4d3
e1f1
e7e5
b2b3
d8h4
c1a3
h4e1
