g2g3
d7d5
b1a3
b8c6
e2e4
g8f6
h2h4
f6e4
a3b5
a7a6
f1e2
a6b5
h1h3
c8h3
e2c4
b5c4
f2f4
h3e6
g3g4
c6d4
d2d3
e6g4
c1d2
g4d1
b2b4
d1g4
d3e4
d4c2
e1f1
d5e4
a1b1
d8d3
g1e2
g4e2
f1g1
d3g3
g1h1
g3h4
h1g1
h4g4
g1h1
e2f3
h1h2
g4g2
