AverageCheckNumer,AverageMoveNumber,AveragePieceDifferential,AveragePromotionNumber,LegalGamePercentage,DrawPercentage,VictoryPercentage
8.41667,150.365,2.27083,1.23958,96.875,76.0417,7.29167
