g1f3
g8f6
c2c3
b8c6
d1a4
d7d5
f3d4
c8d7
d2d3
e7e5
d4c6
d7c6
a4h4
f8d6
h4g5
e8g8
g5g3
e5e4
g3h3
c6d7
h3e3
f6g4
e3d4
g4h2
h1h2
d6h2
d4d5
d7c6
d5h5
h2d6
d3e4
c6e4
b1d2
e4c6
d2b3
g7g6
h5g5
d6e7
g5a5
b7b6
a5a6
d8d5
a6d3
d5e5
b3d4
c6e4
d3b5
e7c5
b5d7
f8d8
f2f4
e5h5
d7c7
h5h4
e1d2
h4f2
c7e5
d8e8
e5g5
f2f1
g2g3
f1f2
g5g4
c5d4
c3d4
f2d4
d2e1
f7f5
g4h4
d4g1
e1d2
a8c8
h4h7
g8h7
g3g4
e8d8
