c2c4
e7e5
d1c2
d7d6
c2b3
b8c6
b3f3
g8f6
f3d5
f6d5
c4d5
c6b4
h2h3
b4c2
e1d1
c2a1
b2b4
d8h4
b1a3
h4b4
e2e4
b4a4
a3c2
a4c2
d1e1
c2c1
e1e2
f7f5
e4f5
c1c4
e2e3
a1c2
e3f3
c2e1
f3g3
c4f4
