e2e4
e7e6
h2h3
b8c6
c2c4
d8h4
d1b3
h4e4
b3e3
e4e3
f1e2
e3e4
f2f3
e4c2
d2d3
c2c1
e1f2
c1b2
g2g4
b2a1
f2e1
a1b1
e2d1
f8b4
e1f2
b1d1
f2g3
h7h5
c4c5
h5g4
h3g4
h8h1
g1e2
d1e2
d3d4
e2h2
