AverageCheckNumer,AverageMoveNumber,AveragePieceDifferential,AveragePromotionNumber,LegalGamePercentage,DrawPercentage,VictoryPercentage
7.6875,142.5,3.91667,0.666667,92.7083,67.7083,9.375
