b2b3
b7b6
g1f3
g8f6
b1a3
c8b7
h2h4
h8g8
d2d3
b7f3
b3b4
f3g4
c1e3
g4e2
e3b6
e2d3
d1d3
a7b6
a1d1
a8a3
b4b5
a3a2
d3h3
a2c2
d1d7
d8d7
f1c4
d7d2
e1f1
c2c4
h3f5
d2f2
f5f2
c4c3
f2c2
c3c2
h4h5
c2c1
f1f2
c1h1
h5h6
h1h6
f2g3
h6h5
g3f3
h5b5
f3f4
b5b3
f4f5
b3b4
g2g3
b4c4
f5g5
c4d4
g3g4
d4g4
g5f5
g4g3
f5e5
g3g4
e5f5
g4g3
f5e5
g3g4
e5f5
