h2h3
g8f6
d2d3
e7e5
b1c3
f8b4
c1e3
b4c3
e3d2
c3b2
d2a5
b2a1
h3h4
a1b2
e2e3
b8c6
d1d2
d7d5
d2c1
b2c1
a2a4
c6a5
d3d4
d8e7
g1f3
e7b4
c2c3
b4c3
e1d1
e5e4
f1d3
e4d3
h1h3
f6e4
h3h1
e4f2
