b1a3
d7d5
c2c3
e7e5
b2b4
c7c5
a3c2
c5b4
c2e3
b4c3
d2d4
b8c6
g1f3
e5e4
f3g1
g8f6
g1h3
c8h3
g2h3
f8b4
d1c2
c6d4
c2d1
c3c2
d1d2
d8b6
f2f4
d4f3
e1f2
f3d2
a2a4
d2b3
a1a2
b3c1
a2c2
b4c5
c2c3
c5d4
f2g3
d4c3
e3g4
f6h5
g3g2
h5f4
g2g3
g7g5
e2e3
c3e1
g4f2
b6e3
g3g4
e3f3
g4g5
h8g8
g5h6
f3h5
