e2e4
e7e5
b1c3
b8c6
g1f3
g8f6
f1b5
f8d6
e1g1
e8g8
d2d3
c6d4
c1e3
d4e6
b5c4
f6g4
d1c1
g4e3
c1e3
d6c5
e3c1
e6f4
f3e5
d8g5
g2g3
f4h3
g1g2
g5e5
g2h3
d7d5
h3g2
d5c4
d3c4
c8e6
f2f4
e5h5
f4f5
e6c4
f1h1
c5d4
c1d1
h5d1
a1d1
d4c3
b2c3
c4a2
e4e5
a2b1
d1b1
b7b6
e5e6
a8e8
b1b6
a7b6
e6e7
e8e7
g2f3
e7e5
g3g4
e5e1
h1e1
f7f6
h2h4
g8f7
h4h5
c7c6
e1e6
f8g8
e6c6
g7g6
h5h6
g6f5
g4f5
f7e7
c6e6
e7f7
e6b6
g8g5
b6b7
f7f8
b7b5
g5h5
b5b8
f8f7
b8b7
f7f8
b7h7
f8g8
h7g7
g8h8
g7g6
h5h4
c3c4
h4h6
g6h6
h8g8
c4c5
g8f8
c5c6
f8e7
c6c7
e7d7
h6h7
d7c8
c2c4
c8b7
c4c5
b7c8
f3e4
c8b7
e4d5
b7c8
d5d6
c8b7
h7d7
b7a7
c7c8q
