g1h3
b8c6
h3f4
a8b8
g2g3
a7a6
a2a4
c6a7
d2d4
g8f6
c2c4
a6a5
f4g2
b7b5
b1d2
c8b7
d2f3
b8a8
c4c5
b7d5
g2e3
f6g4
f1g2
a8b8
h1f1
b5a4
f3g1
h7h6
e3c2
d5a8
d4d5
g4e3
f2e3
a8b7
g2h1
b7c8
a1a3
g7g5
f1f2
b8b6
f2f5
a7b5
d1d2
b6b8
c2a1
b8b7
d2c2
g5g4
f5f4
h6h5
h2h3
g4h3
e1d1
h3h2
g1f3
f7f5
c2d2
e7e5
a3a2
d8f6
d1e1
f8h6
d2c3
e8e7
h1g2
f6e6
f3h2
e7f8
c3d2
e6a6
h2f3
b5a7
b2b3
a7b5
f4b4
a6f6
f3g1
f6e7
e1d1
e7h4
b4c4
f8f7
d2d4
b7b8
d1d2
f7g6
g2e4
b5c3
g3g4
b8b6
d4c3
h6e3
d2d3
