f2f4
a7a6
a2a3
g8h6
c2c3
e7e5
e2e3
c7c5
e3e4
d8h4
g2g3
h4d8
d1c2
h6f5
c2d3
g7g5
d3c4
d8c7
e1e2
f5e7
a3a4
e7d5
e4d5
h7h5
e2f3
c7b6
d2d3
g5f4
b1d2
f4g3
d5d6
a8a7
f3e3
b6c7
c4d5
b8c6
g1e2
c6d8
d5b7
d8c6
e3f3
f8e7
e2g1
h8h6
b7a7
c7a5
f1e2
e7f6
d2b3
f6h8
a1b1
c6b4
d3d4
h6g6
h2g3
b4c2
h1h2
g6g4
a7c5
f7f5
c3c4
e5d4
c5e5
e8d8
f3f2
a5c5
e5g7
c5c7
g1h3
c7b7
g7h6
b7b3
c1f4
b3g3
f4g3
d4d3
h6f6
d8e8
h3g5
g4f4
g3f4
h8f6
f2g2
f6g7
b1h1
g7d4
g2g3
d4e5
a4a5
d3e2
g5f7
c2b4
f7h6
e5d6
c4c5
e8e7
h1b1
d6c7
c5c6
e7e6
f4c7
e2e1q
g3f3
e6f6
c7d6
f6g7
h2h1
g7g6
h1e1
g6h6
b1a1
h6h7
d6e7
c8b7
e7d6
h7g6
e1b1
b4d5
d6b8
d5e7
f3f2
b7c6
f2g3
c6f3
b1c1
e7c6
b8d6
c6e7
d6e5
f3h1
e5b8
h1g2
c1c3
g2h1
a1a3
g6h7
b8f4
h7g7
a3b3
g7h8
f4e3
h1e4
g3f4
d7d6
b3b7
e7d5
f4g5
h8g8
g5h6
e4d3
b7e7
g8h8
c3c7
d3b5
e3c5
b5c6
b2b3
h8g8
e7e6
d6c5
e6d6
c6b7
c7f7
b7a8
f7b7
d5e3
b7h7
e3g2
d6d3
a8c6
h7h8
g8f7
h8e8
f7f6
d3f3
g2e3
f3f5
e3f5
h6h7
c6e8
h7h8
e8c6
b3b4
f5h4
h8g8
c6b7
g8h8
h4f5
h8g8
f6e6
b4b5
f5g7
g8f8
b7f3
f8g8
f3c6
b5c6
e6d5
g8h7
d5c4
h7h6
c4b3
h6h7
g7e6
c6c7
e6d4
h7h6
b3b2
h6g7
d4f5
g7h8
b2a2
h8g8
f5d4
g8f8
d4b3
f8e8
b3a5
e8e7
a5b7
e7e8
a2b1
e8f7
b1c2
f7f8
c2c1
c7c8q
c1c2
c8f5
