g2g3
g7g6
f2f3
f7f5
g1h3
e7e5
h3g1
b7b6
d2d3
d7d6
c1e3
d6d5
c2c4
d5d4
e3f2
f8b4
b1c3
c7c5
d1d2
b4a5
f1g2
h7h6
c3b1
e8f8
f2d4
d8d4
g1h3
f8e8
e1f1
a5d2
e2e4
d4b2
e4f5
d2a5
d3d4
c8f5
b1c3
a5c3
a1b1
b2d2
b1b3
d2e1
