g1f3
b8c6
b1c3
e7e5
c3b1
e5e4
f3g1
g8f6
e2e3
f8e7
g1e2
e8g8
e2f4
d7d5
b1c3
d5d4
f1b5
d4c3
b2c3
c8g4
b5c4
g4d1
e1d1
g7g5
d1e1
g5f4
c1a3
e7a3
a1d1
f4e3
d2e3
d8e7
c4b3
e7e5
c3c4
a7a5
d1d8
f8d8
