b1c3
d7d5
g1f3
b8a6
c3b5
e7e5
f3e5
g8f6
a1b1
f6h5
b1a1
d8h4
e5f3
h4c4
e2e3
c4f1
e1f1
e8d8
f3g5
a6b4
g5f7
d8d7
f7h8
b4c2
d1c2
c7c6
c2f5
d7e7
f5f7
e7d8
f7f8
d8d7
f8d6
d7e8
b5c7
