g2g4
d7d5
c2c3
c8g4
d2d3
b8c6
c1h6
g8h6
d1b3
d8d6
b3d1
e8c8
b2b3
c8b8
d3d4
e7e5
e2e4
g4d1
f2f3
d1c2
f1d3
c2d3
e1d2
d5e4
c3c4
d6d4
a2a4
e4e3
d2c1
d4a1
h2h3
a1b1
