g2g3
e7e6
c2c4
b8c6
b1c3
f8e7
c3b1
g8f6
d1c2
e8g8
h2h3
c6b4
f2f4
b4c2
e1d1
c2a1
b2b4
f6e4
c1a3
e4f2
d1e1
f2h1
a3b2
a1c2
e1d1
c2b4
c4c5
h1g3
d2d3
g3f1
b2a1
e7c5
a1f6
d8f6
h3h4
f6b2
e2e3
f1e3
d1e1
b4d3
