g1f3
a7a6
e2e4
a6a5
b1c3
a5a4
f1b5
a4a3
b2a3
b7b6
d2d4
c7c6
b5d3
b6b5
a1b1
b5b4
a3b4
c6c5
b4c5
d7d6
c1e3
d6d5
c3d5
e7e6
d5b6
e6e5
b6a8
e5d4
e3f4
f7f6
a8c7
