AverageCheckNumer,AverageMoveNumber,AveragePieceDifferential,AveragePromotionNumber,LegalGamePercentage,DrawPercentage,VictoryPercentage
8.34375,158.156,3.6875,1.14583,91.6667,79.1667,4.16667
