e2e4
g8f6
e4e5
f6d5
d2d4
d7d6
g1f3
d6e5
f3e5
g7g6
f1c4
f7f6
e5f3
f8g7
e1g1
e8g8
c4b3
h7h5
c2c4
d5b4
a2a3
b4c6
b3c2
g6g5
d4d5
g5g4
d1d3
f6f5
f3g5
c6d4
c1e3
d4c2
d3c2
e7e6
g5e6
c8e6
d5e6
d8e7
b1c3
e7e6
c3d5
e6f7
e3f4
b8c6
a1e1
c6d4
c2d3
c7c6
e1e7
f7g6
f4e3
d4e6
d5f4
e6f4
e3f4
f8f7
e7e2
g7f6
e2e6
f7f8
c4c5
a8e8
e6d6
f8f7
b2b3
e8e4
f4e3
h5h4
f2f3
g4f3
f1f3
g6g4
a3a4
g4g6
a4a5
g8h8
a5a6
b7a6
d6c6
a6a5
c6a6
g6g4
g1h1
f7g7
d3f1
f6g5
h2h3
g4h5
e3g1
f5f4
c5c6
h5e8
f1d3
e4e6
g1d4
g5f6
c6c7
f6d4
a6e6
e8e6
d3d4
h8h7
d4d3
g7g6
f3f4
e6e1
f4f1
e1f1
d3f1
g6c6
f1f5
c6g6
c7c8q
a7a6
c8e8
a5a4
f5g6
