b2b4
b7b6
e2e3
e7e6
a2a3
d8f6
e3e4
f6a1
f2f3
a1b1
g1h3
b8c6
f1e2
f8d6
e1f1
c6d4
e2d3
d4b3
b4b5
b3c1
e4e5
d6e5
d3e2
c8b7
f1e1
g8f6
d1c1
b1c1
e2d1
e8e7
c2c3
b7d5
h1g1
e5h2
d2d4
d5c4
f3f4
c1c3
e1f2
f6g4
d1g4
h2g3
