a2a3
g8f6
h2h4
b8c6
h1h3
d7d5
d2d4
c8h3
d1d3
h3e6
g1h3
d8d7
d3f3
c6d4
h3g1
d4c2
e1d1
c2a1
c1h6
g7h6
e2e3
e6g4
b2b3
a1b3
f1d3
b3c5
d1e2
g4f3
g2f3
h8g8
h4h5
g8g1
b1d2
d7a4
e3e4
d5d4
f3f4
a4d1
