b1c3
b8c6
d2d4
d7d5
e2e4
e7e6
e4e5
g8e7
g1f3
e7g6
f1e2
f8b4
e1g1
b4c3
b2c3
h7h6
d1d3
h8f8
c3c4
a7a6
c1e3
c6b4
d3c3
c7c5
d4c5
a6a5
a2a3
b4c6
a1d1
a5a4
c3b2
d8d7
c4d5
e6d5
c2c4
d5d4
e3d4
g6f4
f1e1
d7g4
e2f1
f4h3
g1h1
c6d4
d1d4
g4h5
d4h4
h5g6
g2h3
c8d7
f3d4
e8c8
e1b1
d7c6
d4c6
g6c6
f1g2
c6c7
b2b7
c7b7
g2b7
c8c7
b7d5
d8b8
b1b8
f8b8
h4f4
b8b1
h1g2
f7f6
f4g4
f6e5
g4g7
c7d8
c5c6
b1b6
c4c5
b6c6
d5c6
d8c8
c6e4
h6h5
c5c6
h5h4
e4f5
c8b8
c6c7
b8b7
c7c8q
b7b6
c8c7
b6a6
f5d3
