b1a3
b8c6
g1h3
e7e5
a3c4
d7d5
c4e3
d5d4
e3c4
c8h3
a1b1
d8d5
h1g1
d5c4
b1a1
h3g4
d2d3
c4b4
c1d2
b4b2
a1b1
b2a2
d2e3
d4e3
b1b7
a2a5
b7b4
a5b4
c2c3
b4c3
d1d2
c3d2
