d2d3
g8f6
c1g5
f6g4
b1a3
g4f2
e1f2
h7h6
g5h4
g7g5
a3c4
g5h4
d1c1
e7e6
c1e3
f8g7
e3c5
d8f6
g1f3
f6f3
f2f3
g7b2
c4b2
b8c6
c5e3
c6d4
e3d4
h8f8
d4g4
h4h3
g4h3
f8g8
h3h6
g8g6
h6h8
e8e7
h8h4
g6f6
f3e3
d7d6
h4b4
f6f3
e2f3
c7c5
b4h4
e7e8
b2c4
d6d5
c4d6
e8d7
d6f7
d5d4
e3e4
d7c7
h4e7
c8d7
e7d6
c7c8
d6f8
c8c7
f8a8
d7c6
e4e5
c6d5
a1b1
b7b5
a8a7
d5b7
b1b5
c7d7
b5b7
d7e8
a7a8
