h2h4
e7e5
d2d4
e5d4
d1d4
b8c6
d4d5
g8f6
d5b3
d7d5
b3d3
f8d6
d3b3
e8g8
b3d3
c6b4
d3b3
c8f5
e2e4
f5e4
f1d3
e4g2
b3c3
g2h1
c3b3
f6e4
d3e2
d8f6
e2f3
h1f3
g1f3
e4c5
b3b4
c5d3
c2d3
d6b4
f3d2
f6f3
b1c3
a8e8
c3e4
f3d3
e1d1
e8e4
f2f3
e4h4
d1e1
d3f3
a2a3
f8e8
