b1a3
e7e5
f2f4
e5f4
g1h3
d8h4
g2g3
f4g3
b2b4
g3g2
h3f2
g2h1q
e2e3
d7d5
e3e4
g8f6
e4e5
c8g4
a1b1
f6e4
a3b5
h4f2
