c2c3
a7a6
g1h3
d7d6
d1a4
c8d7
f2f3
d7c6
e2e4
f7f6
c3c4
c6b5
b2b3
e7e5
b1a3
d6d5
a4a6
f6f5
a1b1
f8b4
a6e6
g8e7
e1d1
c7c5
b1a1
b5a4
a1b1
d5d4
e6b6
h7h6
b6g6
e7g6
f1d3
d8c7
g2g4
g6f4
h1f1
c7a5
f1h1
b4a3
h3g1
a4b5
d3f1
f4e2
g1h3
a5b4
h3f2
g7g5
h2h3
e2f4
d1e1
b5c4
e1d1
f4d5
f2d3
d5c3
d1e1
a3c1
h1g1
b4a5
d3b4
c3e2
g1h1
c5b4
h3h4
e2g1
e4f5
c4a6
f5f6
b8c6
f6f7
