g1h3
e7e5
b1c3
f8d6
c3e4
d6e7
c2c3
g8f6
e4g3
d7d5
f2f4
e5f4
h3f4
e8g8
g3h5
f6h5
f4h5
c8g4
h5f4
g7g5
f4h3
b8c6
h1g1
e7d6
g1h1
d8e7
d1b3
g4h3
g2h3
e7e4
h1g1
e4h4
e1d1
h7h6
b3b7
h4f2
g1h1
c6e7
b7a6
a8e8
d2d4
e7f5
c1d2
d6h2
d1c2
h2d6
a6d3
f5e3
d2e3
e8e3
d3d2
f2f5
c2d1
f5e6
a1c1
f8e8
c1c2
d6f4
h1g1
e3f3
e2f3
f4d2
c2d2
e6e3
d2g2
e3f3
d1d2
f3f4
d2d1
f4f5
g2c2
e8e1
d1e1
f5c2
g1g3
c2b1
e1f2
b1a2
g3d3
a2b2
f2f3
h6h5
f3g3
a7a5
f1g2
h5h4
g3f3
a5a4
d3e3
a4a3
e3e2
b2e2
f3e2
a3a2
g2d5
a2a1q
d5g2
a1c3
d4d5
c3g3
g2f1
g3g1
e2e1
f7f5
e1e2
f5f4
d5d6
c7d6
e2f3
g1f1
f3e4
f1h3
e4d5
h3d3
d5c6
f4f3
c6c7
f3f2
c7b7
f2f1q
b7c6
f1f7
c6b6
d3c4
b6a5
f7c7
