b1a3
g8f6
a3c4
e7e6
a1b1
d7d5
c4a5
f8b4
a5b7
c8b7
b1a1
e8g8
g1h3
b8c6
a1b1
a8c8
h3g5
h7h6
g5e6
f7e6
b1a1
f6g4
a2a3
g4f2
a3b4
f2d1
e1d1
a7a6
d1e1
d8h4
g2g3
h4e4
h1g1
c6d4
g1h1
f8f1
e1f1
e4e2
f1g1
d4f3
