g2g3
c7c5
c2c4
h7h5
d2d4
d7d6
h2h4
c8e6
b1a3
g8f6
a1b1
d8c8
e1d2
f6g8
e2e3
h8h7
b2b3
e6h3
b3b4
h3e6
d2c3
f7f6
g3g4
b8c6
g1f3
b7b6
c3b2
e6f5
d1e2
f5d3
f3e5
d3e4
e5g6
c6b4
b1a1
e8d7
a1b1
a7a5
b1a1
b4d5
f2f4
d5b4
b2b3
b4a2
a1b1
c8c6
f4f5
e4g2
d4c5
c6c7
b1b2
c7c5
b3a4
c5f5
e2d3
g2h1
c4c5
f5f3
b2b6
h1g2
g6f8
d7e8
f1e2
e7e5
b6c6
a8a7
d3b1
a7d7
b1a2
h7h8
c6a6
d6c5
c1d2
e8e7
e2f3
h8h6
a6f6
h6h7
a2g8
g7g6
f8g6
e7f6
d2a5
d7d4
e3d4
e5e4
f3g2
h7g7
a3b1
c5c4
g2e4
g7f7
b1d2
f7h7
g8c4
h7c7
c4a2
c7c4
d2c4
h5g4
g6f4
f6g7
e4d5
g7h7
d5e4
h7h8
e4d5
h8h7
d5e4
h7h8
e4d5
h8g7
d5e4
g7f7
e4d5
f7g7
d5e4
g7h8
