b1a3
b8c6
a1b1
a7a5
g1f3
d7d6
g2g4
c6b4
h2h4
g8h6
h1g1
a8b8
f1g2
e8d7
g1f1
b7b5
g2h3
b4d3
e2d3
h6g8
e1e2
e7e6
f3e1
d8f6
h4h5
f6f2
f1f2
d7d8
b1a1
g8f6
a1b1
f6e4
e2f1
e4d2
c1d2
g7g6
f2f4
c7c6
c2c4
c8a6
f1e2
d8e8
e1c2
b8b6
d1e1
a5a4
c2e3
f7f5
h3g2
b5c4
e1f2
f8h6
b1g1
h6g5
g1c1
b6b8
c1g1
b8b2
a3c2
a6c8
f2f1
c6c5
e2f3
e8e7
g1h1
g5f6
f1e2
b2b8
h1h4
b8a8
e3f1
g6g5
c2b4
a8b8
b4c2
b8b3
a2a3
e7d7
