h2h3
c7c6
d2d4
d8a5
c2c3
a5a6
d1a4
h7h5
a4d1
a6c4
d1c2
c4a2
c1g5
a2a6
a1a6
d7d6
a6a4
e8d8
h1h2
b8a6
a4c4
d6d5
c2d1
f7f5
g5h4
a6c7
c4c6
c7e6
h4g5
d8e8
d1b3
f5f4
c3c4
h8h6
h2h1
a7a5
c6a6
d5c4
b3c4
g8f6
c4e6
b7b6
e2e3
e8d8
d4d5
f6e8
g5e7
f8e7
b1a3
e7h4
e6h6
c8d7
h1h2
e8c7
a3b1
d7f5
a6a8
d8e7
h6h5
c7d5
g2g3
h4f6
b1c3
f5h3
c3b5
h3f1
h5e8
