b2b3
a7a6
d2d3
a6a5
c2c3
a5a4
b3a4
b7b6
a2a3
d7d5
c1g5
d5d4
g5e7
b6b5
e7d8
b5b4
c3d4
b4b3
d8c7
b3b2
g1f3
f7f6
b1c3
b2b1q
c3b1
f6f5
c7b8
f5f4
b8f4
g7g6
e2e3
g6g5
f3g5
h7h6
d1h5
e8d7
h5e8
d7e8
b1c3
h6h5
f2f3
h5h4
f4d6
h4h3
d6f8
h3g2
h1g1
g2f1q
e1f1
g8f6
g5h7
f6e4
c3e4
c8h3
f1f2
h3f1
a1f1
a8a4
e4d6
e8d7
g1g7
d7e6
d4d5
e6d5
e3e4
d5d4
d6b5
d4d3
f1d1
d3c2
b5d4
c2d1
g7g1
d1d2
f8b4
a4b4
a3b4
h8h7
g1h1
h7h2
h1h2
d2c3
b4b5
c3d3
d4e2
d3c4
b5b6
c4b3
f3f4
b3a2
e4e5
a2a1
f4f5
a1b1
e5e6
b1a1
b6b7
a1b1
b7b8q
b1a1
f5f6
a1a2
h2h1
a2a3
e2d4
a3a2
e6e7
a2a3
e7e8q
a3a2
f6f7
a2a3
f7f8q
a3a2
d4b3
a2b2
b3a1
b2c3
a1c2
c3c2
h1a1
c2d2
a1b1
d2c2
b1a1
c2d2
a1b1
d2c2
b1c1
c2c1
b8b3
c1d2
b3b1
d2c3
b1c1
c3b3
c1a1
b3c2
a1d1
c2d1
e8c6
d1d2
c6c4
d2d1
c4b3
d1c1
b3d3
c1b2
d3d1
b2a2
d1c1
a2b3
c1b1
b3c3
b1c1
c3b3
c1b1
b3c3
b1e1
c3b2
e1d1
b2a2
d1c2
a2a1
c2c1
a1a2
c1c2
a2a1
c2c1
a1a2
c1a3
a2b1
a3b3
b1a1
b3a3
a1b1
a3b3
b1a1
b3d3
a1a2
d3d1
a2b2
d1d3
b2a1
d3f1
a1a2
f1d3
a2a1
d3f1
a1a2
f1b5
a2a1
b5d3
a1a2
d3d1
a2b2
d1e1
b2a2
e1b4
a2a1
b4e1
a1a2
e1b4
a2a1
b4d2
a1b1
d2e2
b1a1
e2b5
a1a2
b5e2
a2a1
e2b5
a1a2
b5a4
a2b1
a4a3
b1c2
a3a2
c2c1
a2b3
c1d2
b3a2
d2c1
a2b3
c1d2
b3b2
d2d1
b2b1
d1d2
b1b3
d2c1
b3d3
c1b2
d3d2
b2a1
d2b4
a1a2
b4e1
