b1a3
g8f6
b2b4
e7e6
g2g3
f8b4
e2e3
b8c6
h2h3
e6e5
a3c4
d7d5
c1a3
d5c4
a3c1
d8d5
d1e2
d5h1
f1g2
h1g2
e2d3
c4d3
e1d1
g2g1
