g1f3
a7a6
e2e4
a6a5
d2d4
g8f6
e4e5
a5a4
e5f6
a4a3
b1a3
b7b6
c1f4
b6b5
a3b5
c7c6
b5c7
d8c7
f4c7
c6c5
d4c5
d7d6
d1d5
e7e6
d5a8
d6d5
a8b8
d5d4
b8c8
