h2h4
g8f6
h1h2
b8c6
g2g3
f6g4
h2h3
g4e5
d2d3
c6d4
e1d2
d7d6
e2e4
c8g4
d1g4
e5g4
a2a3
g4f2
h3h2
f2g4
f1g2
g4h2
b1c3
d8d7
d2d1
h2g4
e4e5
e8c8
g2b7
c8b7
e5d6
g4f2
d1d2
d7d6
a1a2
d6g3
c3a4
g3g1
d2c3
g1c1
c3b4
c1c2
a4c3
c2b3
b4c5
f2d3
