b1c3
d7d5
a1b1
d5d4
c3b5
e7e5
g1f3
e5e4
f3d4
a7a6
b5c7
d8c7
d2d3
g8f6
d3e4
f8c5
d4f5
c5f2
e1f2
f6e4
f2g1
c8f5
d1d5
f5g6
d5d3
e8g8
d3b3
b8d7
c1e3
a8e8
b1d1
e4f6
d1c1
d7c5
b3c3
e8c8
c3c5
c7c5
e3c5
c8c5
c2c4
c5a5
c1a1
f8c8
b2b3
g6c2
b3b4
a5a4
b4b5
a6a5
c4c5
c8c5
b5b6
c5b5
g2g3
b5b6
f1g2
b6b2
g2f3
c2e4
a1d1
h7h6
d1d8
g8h7
f3e4
a4e4
d8f8
e4e2
g1f1
e2c2
f8e8
f6e8
f1g1
b2b1
